Data.Precipitation,Date,Station.City,State,Temperature,Wind Speed
1.24,10/16/2016,Kalispell,Montana,41,5.75
0.09,10/16/2016,Miles City,Montana,48,6.84
0.46,10/16/2016,Missoula,Montana,43,2.78
0.02,10/16/2016,Grand Island,Nebraska,53,9.55
0.09,10/16/2016,Lincoln,Nebraska,56,8.75
0,10/16/2016,Norfolk,Nebraska,52,10.21
0.06,10/16/2016,North Platte,Nebraska,55,5.98
0.27,10/16/2016,Omaha,Nebraska,57,9.88
0.03,10/16/2016,Scottsbluff,Nebraska,55,3.31
0,10/16/2016,Sidney,Nebraska,56,6.08
0,10/16/2016,Valentine,Nebraska,57,8.25
0,10/16/2016,Ely,Nevada,55,10.57
0.04,10/16/2016,Eureka,Nevada,55,5.31
0,10/16/2016,Las Vegas,Nevada,79,7.95
0,10/16/2016,Mercury,Nevada,71,11.22
1.49,10/16/2016,Reno,Nevada,59,6.6
0.47,10/16/2016,Winnemucca,Nevada,55,6.71
0.03,10/16/2016,Concord,New Hampshire,49,4
0,10/16/2016,Mt. Washington,New Hampshire,60,32.35
0,10/16/2016,Atlantic City,New Jersey,54,4.14
0.01,10/16/2016,Newark,New Jersey,56,5.78
0,10/16/2016,Albuquerque,New Mexico,64,3.17
0,10/16/2016,Clayton,New Mexico,64,10.58
0.2,10/16/2016,Roswell,New Mexico,66,3.7
0.02,10/16/2016,Albany,New York,51,6.05
0.13,10/16/2016,Binghamton,New York,48,6.32
0.11,10/16/2016,Buffalo,New York,55,6.47
0.03,10/16/2016,Glens Falls,New York,48,3.78
0,10/16/2016,Islip,New York,54,5.55
0,10/16/2016,New York,New York,60,6.05
0.11,10/16/2016,Rochester,New York,54,6.21
0.31,10/16/2016,Syracuse,New York,51,5.51
0,10/16/2016,Asheville,North Carolina,60,3.24
0,10/16/2016,Cape Hatteras,North Carolina,67,6.64
0,10/16/2016,Charlotte,North Carolina,61,3.6
0,10/16/2016,Greensboro,North Carolina,60,3.6
0,10/16/2016,Hickory,North Carolina,60,1.42
0,10/16/2016,Raleigh/Durham,North Carolina,61,2.54
0,10/16/2016,Wilmington,North Carolina,65,5.88
0.01,10/16/2016,Bismarck,North Dakota,46,5.72
0,10/16/2016,Dickinson,North Dakota,44,8.22
0.07,10/16/2016,Fargo,North Dakota,50,9.67
0.02,10/16/2016,Grand Forks,North Dakota,45,9.07
0.12,10/16/2016,Williston,North Dakota,44,6.74
0.1,10/16/2016,Akron,Ohio,56,6.44
0.26,10/16/2016,Cleveland,Ohio,58,6.92
0.01,10/16/2016,Columbus,Ohio,59,5.42
0.02,10/16/2016,Dayton,Ohio,59,8.22
0.28,10/16/2016,Mansfield,Ohio,56,7.31
0.31,10/16/2016,Toledo,Ohio,55,4.65
0.23,10/16/2016,Youngstown/Warren,Ohio,54,5.98
0.03,10/16/2016,Gage,Oklahoma,69,15.04
0.03,10/16/2016,Oklahoma City,Oklahoma,66,12.21
0.19,10/16/2016,Ponca City,Oklahoma,67,8.33
0.42,10/16/2016,Tulsa,Oklahoma,68,10.82
8.06,10/16/2016,Astoria,Oregon,56,9.41
0.51,10/16/2016,Burns,Oregon,46,4.81
3.9,10/16/2016,Eugene,Oregon,55,8.97
3.38,10/16/2016,Medford,Oregon,58,0.98
0.91,10/16/2016,Pendleton,Oregon,51,5.52
3.27,10/16/2016,Portland,Oregon,55,8.32
0.17,10/16/2016,Redmond,Oregon,49,7.78
5.11,10/16/2016,Salem,Oregon,54,9.52
0.06,10/16/2016,Allentown,Pennsylvania,60,2.37
0.67,10/16/2016,Erie,Pennsylvania,58,8.2
0.01,10/16/2016,Harrisburg,Pennsylvania,55,3.05
0,10/16/2016,Philadelphia,Pennsylvania,57,4.64
0,10/16/2016,Pittsburgh,Pennsylvania,54,3.95
0.07,10/16/2016,Wilkes-Barre/Scranton,Pennsylvania,51,3.04
0.08,10/16/2016,Williamsport,Pennsylvania,53,2.82
0.96,10/16/2016,San Juan,Puerto Rico,84,3.37
0,10/16/2016,Providence,Rhode Island,53,5.17
0,10/16/2016,Anderson,South Carolina,64,3.05
0,10/16/2016,Charleston,South Carolina,68,6.85
0,10/16/2016,Columbia,South Carolina,66,2.82
0,10/16/2016,Greer,South Carolina,64,2.77
0,10/16/2016,Aberdeen,South Dakota,51,9.24
0,10/16/2016,Huron,South Dakota,53,10.32
0,10/16/2016,Pierre,South Dakota,53,6.42
0,10/16/2016,Rapid City,South Dakota,51,6.9
0.03,10/16/2016,Sioux Falls,South Dakota,52,10.44
0,10/16/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,60,0.7
0,10/16/2016,Chattanooga,Tennessee,67,2.65
0.05,10/16/2016,Clarksville,Tennessee,64,4.47
0,10/16/2016,Crossville,Tennessee,63,2.75
0,10/16/2016,Knoxville,Tennessee,66,3.04
1.16,10/16/2016,Memphis,Tennessee,70,6.08
0.07,10/16/2016,Nashville,Tennessee,67,5.57
0,10/16/2016,Oak Ridge,Tennessee,66,0.61
0.32,10/16/2016,Abilene,Texas,72,9.47
0.13,10/16/2016,Amarillo,Texas,68,12.72
0.25,10/16/2016,Austin/Bergstrom,Texas,75,4.47
0.17,10/16/2016,Austin/City,Texas,76,1.14
0.11,10/16/2016,Beaumont/Port Arthur,Texas,77,4.97
0,10/16/2016,Brownsville,Texas,81,5.64
0.38,10/16/2016,Childress,Texas,69,9.64
2.14,10/16/2016,College Station,Texas,77,4.82
0,10/16/2016,Corpus Christi,Texas,80,6.75
0,10/16/2016,Dalhart,Texas,65,10.02
0.14,10/16/2016,Dallas,Texas,74,8.37
0.06,10/16/2016,Dallas-Fort Worth,Texas,73,8.82
0,10/16/2016,Del Rio,Texas,76,8.22
0,10/16/2016,El Paso,Texas,73,3.38
0.15,10/16/2016,Fort Worth,Texas,73,7.7
0.04,10/16/2016,Galveston,Texas,80,9.6
0.85,10/16/2016,Houston,Texas,79,4.37
1.02,10/16/2016,Lubbock,Texas,68,9.37
0,10/16/2016,Midland,Texas,73,8.07
0,10/16/2016,San Angelo,Texas,72,6.65
0,10/16/2016,San Antonio,Texas,75,5.4
0.01,10/16/2016,Victoria,Texas,76,4.87
0.16,10/16/2016,Waco,Texas,75,7.52
0.38,10/16/2016,Wichita Falls,Texas,68,9.47
0.01,10/16/2016,Salt Lake City,Utah,61,4.58
0,10/16/2016,Blacksburg,VA,57,2.42
0.13,10/16/2016,Burlington,Vermont,51,7.84
0,10/16/2016,Lynchburg,Virginia,56,1.62
0,10/16/2016,Norfolk,Virginia,62,6.44
0,10/16/2016,Richmond,Virginia,59,3.5
0,10/16/2016,Roanoke,Virginia,57,2.42
0,10/16/2016,Wallops Island,Virginia,58,4.94
0,10/16/2016,Washington,Virginia,60,4.61
2.42,10/16/2016,Deer Park,Washington,45,5.37
1.38,10/16/2016,Ephrata,Washington,48,7.04
5.21,10/16/2016,Olympia,Washington,51,6.46
7.57,10/16/2016,Quillayute,Washington,51,4.93
4.41,10/16/2016,Seattle,Washington,54,7.61
1.74,10/16/2016,Spokane,Washington,46,9.42
0.74,10/16/2016,Yakima,Washington,51,4.34
0.01,10/16/2016,Beckley,West Virginia,57,4.75
0.1,10/16/2016,Charleston,West Virginia,60,1.7
0.04,10/16/2016,Elkins,West Virginia,54,0.83
0.06,10/16/2016,Huntington,West Virginia,61,2.25
1.03,10/16/2016,Green Bay,Wisconsin,53,7.51
0.23,10/16/2016,La Crosse,Wisconsin,58,8.87
2.1,10/16/2016,Madison,Wisconsin,55,6.52
1.26,10/16/2016,Milwaukee,Wisconsin,58,6.94
0,10/16/2016,Casper,Wyoming,52,13.71
0,10/16/2016,Cheyenne,Wyoming,55,9.6
0.24,10/16/2016,Lander,Wyoming,52,4.7
0,10/16/2016,Rawlins,Wyoming,50,13.57
0.09,10/16/2016,Sheridan,Wyoming,47,4.37
0,10/23/2016,Birmingham,Alabama,70,5.17
0.77,10/23/2016,Huntsville,Alabama,68,4.8
0,10/23/2016,Mobile,Alabama,70,5.45
0,10/23/2016,Montgomery,Alabama,70,3.95
0.31,10/23/2016,Anchorage,Alaska,33,5.77
4.14,10/23/2016,Annette,Alaska,50,9.91
0,10/23/2016,Bethel,Alaska,26,11.9
0.09,10/23/2016,Bettles,Alaska,13,4.24
0.73,10/23/2016,Cold Bay,Alaska,40,14.55
0.77,10/23/2016,Cordova,Alaska,39,3.15
0.09,10/23/2016,Delta Junction/Ft Greely,Alaska,16,8.1
0.02,10/23/2016,Fairbanks,Alaska,18,4.75
0.31,10/23/2016,Gulkana,Alaska,15,2.55
0,10/23/2016,Gustavus,Alaska,60,3.42
0.28,10/23/2016,Homer,Alaska,38,5.61
0.07,10/23/2016,Iliamna,Alaska,33,9.58
1.13,10/23/2016,Juneau,Alaska,43,5.47
0.48,10/23/2016,Kenai,Alaska,33,10.21
6.53,10/23/2016,Ketchikan,Alaska,47,9
0.01,10/23/2016,King Salmon,Alaska,31,10.47
2.09,10/23/2016,Kodiak,Alaska,39,10.28
0.06,10/23/2016,Kotzebue,Alaska,28,10.47
0,10/23/2016,Mc Grath,Alaska,22,4.07
0.01,10/23/2016,Nome,Alaska,28,7.62
0,10/23/2016,Northway,Alaska,14,3.38
0.51,10/23/2016,Palmer,Alaska,32,8.08
0,10/23/2016,Petersburg,Alaska,60,3.07
0,10/23/2016,Puntilla Lake,Alaska,60,0
0,10/23/2016,Shemya,Alaska,60,10.2
2.98,10/23/2016,Sitka,Alaska,48,8.22
1.05,10/23/2016,Skagway,Alaska,44,1.8
0.65,10/23/2016,St Paul Island,Alaska,40,15.6
0.36,10/23/2016,Talkeetna,Alaska,31,5.48
0,10/23/2016,Tanana,Alaska,16,6.25
0.13,10/23/2016,Utqiagvik (Barrow),Alaska,27,10.98
0,10/23/2016,Wrangell,Alaska,60,6.6
2.81,10/23/2016,Yakutat,Alaska,42,4.12
0,10/23/2016,Douglas Bisbee,Arizona,66,3.61
0,10/23/2016,Kingman,Arizona,67,6.87
0,10/23/2016,Phoenix,Arizona,81,2.62
0,10/23/2016,Tucson,Arizona,78,5.17
0,10/23/2016,Winslow,Arizona,59,4.88
0.04,10/23/2016,Fort Smith,Arkansas,69,4.72
0.13,10/23/2016,Harrison,Arkansas,66,5.61
0.23,10/23/2016,North Little Rock,Arkansas,67,0
0.03,10/23/2016,Bakersfield,California,66,2.75
0,10/23/2016,Bishop,California,58,4
0,10/23/2016,China Lake,California,64,4.85
0,10/23/2016,Concord,California,64,2.12
1.47,10/23/2016,Eureka,California,55,0
0.03,10/23/2016,Fresno,California,65,3.55
0,10/23/2016,Hayward,California,63,2.58
0.3,10/23/2016,Long Beach,California,72,2.18
0.28,10/23/2016,Los Angeles,California,71,2.55
0.03,10/23/2016,Red Bluff,California,62,3.68
0.02,10/23/2016,Redding,California,61,1.77
0,10/23/2016,Sacramento,California,62,3.08
0,10/23/2016,Salinas,California,60,3.24
0,10/23/2016,San Diego,California,72,2.71
0,10/23/2016,San Francisco,California,63,7.44
0.01,10/23/2016,Sandberg,California,63,15.81
0.03,10/23/2016,Santa Barbara,California,65,2.77
0,10/23/2016,Santa Maria,California,65,6.05
0,10/23/2016,Stockton,California,63,3.75
0,10/23/2016,Alamosa,Colorado,46,5.05
0,10/23/2016,Colorado Springs,Colorado,54,5.65
0.27,10/23/2016,Craig,Colorado,43,2.48
0,10/23/2016,Denver,Colorado,53,5.3
0,10/23/2016,Grand Junction,Colorado,54,2.84
0,10/23/2016,Pueblo,Colorado,55,4.74
0.26,10/23/2016,Bridgeport,Connecticut,62,10.6
0.4,10/23/2016,Windsor Locks,Connecticut,62,5.32
0.1,10/23/2016,Newark,DE,65,6.6
0.1,10/23/2016,Wilmington,Delaware,65,6.6
0.01,10/23/2016,Daytona Beach,Florida,72,6.54
0.14,10/23/2016,Fort Lauderdale,Florida,78,9.31
0,10/23/2016,Gainesville,Florida,70,4.07
0,10/23/2016,Jacksonville,Florida,69,5.35
0,10/23/2016,Key West,Florida,80,10.08
0.68,10/23/2016,Miami,Florida,79,7.27
0,10/23/2016,Orlando,Florida,74,8.71
0,10/23/2016,Pensacola,Florida,73,5.72
0,10/23/2016,Tallahassee,Florida,71,4.27
0,10/23/2016,Tampa,Florida,75,5.72
0,10/23/2016,Vero Beach,Florida,76,8.82
0.8,10/23/2016,West Palm Beach,Florida,78,10.17
0,10/23/2016,Alma,Georgia,68,2.87
0,10/23/2016,Athens,Georgia,67,2.87
0,10/23/2016,Atlanta,Georgia,68,6.88
0,10/23/2016,Augusta,Georgia,68,3.08
0,10/23/2016,Macon,Georgia,68,3.52
0,10/23/2016,Savannah,Georgia,69,3.58
3.51,10/23/2016,Hilo,Hawaii,76,2.48
0.04,10/23/2016,Honolulu,Hawaii,81,13.32
0.36,10/23/2016,Kahului,Hawaii,79,15.14
0.29,10/23/2016,Kaunakakai,Hawaii,80,13.84
0.1,10/23/2016,Lihue,Hawaii,79,18.34
0.49,10/23/2016,Boise,Idaho,52,3.77
0.58,10/23/2016,Lewiston,Idaho,52,3.45
0.03,10/23/2016,Pocatello,Idaho,43,5.17
0.02,10/23/2016,Chicago,Illinois,57,9.51
0,10/23/2016,Moline,Illinois,58,6.07
0.1,10/23/2016,Peoria,Illinois,59,7.01
0,10/23/2016,Quincy,Illinois,59,8.98
0,10/23/2016,Rockford,Illinois,56,7.52
0.19,10/23/2016,Springfield,Illinois,61,9.07
0.15,10/23/2016,Evansville,Indiana,65,7.38
1.56,10/23/2016,Fort Wayne,Indiana,58,9.62
1.6,10/23/2016,Indianapolis,Indiana,60,11.35
0.19,10/23/2016,South Bend,Indiana,56,7.67
0,10/23/2016,Cedar Rapids,Iowa,56,7.64
0,10/23/2016,Des Moines,Iowa,59,6.81
0,10/23/2016,Dubuque,Iowa,55,7.88
0,10/23/2016,Sioux City,Iowa,53,5.88
0,10/23/2016,Waterloo,Iowa,54,6.34
0.06,10/23/2016,Concordia,Kansas,60,7.35
0,10/23/2016,Dodge City,Kansas,61,8.88
0,10/23/2016,Goodland,Kansas,55,5.4
0,10/23/2016,Medicine Lodge,Kansas,62,7.94
0.02,10/23/2016,Topeka,Kansas,60,5.9
0,10/23/2016,Wichita,Kansas,64,10.17
2.84,10/23/2016,Covington,Kentucky,63,8.15
1.32,10/23/2016,Jackson,Kentucky,65,1.62
0.69,10/23/2016,Lexington,Kentucky,64,8.54
0.65,10/23/2016,Louisville,Kentucky,67,8.2
0.21,10/23/2016,Paducah,Kentucky,66,6.52
0.6,10/23/2016,Baton Rouge,Louisiana,71,3.35
0.12,10/23/2016,Lake Charles,Louisiana,71,4.84
0.05,10/23/2016,New Orleans,Louisiana,76,5.82
0.17,10/23/2016,Shreveport,Louisiana,71,4.95
0.02,10/23/2016,Slidell,Louisiana,69,3.78
1.4,10/23/2016,Bangor,Maine,53,5.82
1.31,10/23/2016,Caribou,Maine,49,7
4.28,10/23/2016,Portland,Maine,55,5.48
0.11,10/23/2016,Baltimore,Maryland,66,6.38
0.28,10/23/2016,Salisbury,Maryland,66,6.71
1.48,10/23/2016,Boston,Massachusetts,62,9.1
0,10/23/2016,Milton,Massachusetts,60,10.98
4.29,10/23/2016,Worcester,Massachusetts,58,8.88
0.16,10/23/2016,Alpena,Michigan,51,5.97
1.07,10/23/2016,Detroit,Michigan,58,8.95
0.39,10/23/2016,Flint,Michigan,55,7.22
0.02,10/23/2016,Grand Rapids,Michigan,56,7.5
0.3,10/23/2016,Houghton Lake,Michigan,50,6.24
0.01,10/23/2016,Lansing,Michigan,56,7.62
1.65,10/23/2016,Marquette,Michigan,44,0
0,10/23/2016,Muskegon,Michigan,55,6.37
1.65,10/23/2016,Sault Ste Marie,Michigan,48,6.31
0.26,10/23/2016,Duluth,Minnesota,45,6.42
0.15,10/23/2016,International Falls,Minnesota,40,4.7
0.66,10/23/2016,Minneapolis,Minnesota,52,6.02
0.06,10/23/2016,Rochester,Minnesota,51,7.17
0.16,10/23/2016,St Cloud,Minnesota,47,5.57
0.1,10/23/2016,Greenville,Mississippi,67,6.75
0.74,10/23/2016,Greenwood,Mississippi,67,4.48
0.15,10/23/2016,Gulfport,Mississippi,71,5.88
0.1,10/23/2016,Hattiesburg,Mississippi,69,3.08
0.49,10/23/2016,Jackson,Mississippi,70,4.77
0,10/23/2016,Meridian,Mississippi,69,3.9
0.03,10/23/2016,Tupelo,Mississippi,68,5.4
0.14,10/23/2016,Cape Girardeau,Missouri,64,7.87
1.04,10/23/2016,Columbia,Missouri,61,8.32
0,10/23/2016,Kansas City,Missouri,61,8.97
2.43,10/23/2016,Rolla/Vichy,Missouri,61,8.22
1.17,10/23/2016,Springfield,Missouri,64,8.11
0.01,10/23/2016,St Joseph,Missouri,60,6.52
3.07,10/23/2016,St Louis,Missouri,65,8.41
0.06,10/23/2016,Billings,Montana,50,8.15
0.12,10/23/2016,Butte,Montana,41,2.57
0.01,10/23/2016,Cut Bank,Montana,43,11.87
0.02,10/23/2016,Dillon,Montana,44,6.64
0.02,10/23/2016,Glasgow,Montana,43,6.87
0.14,10/23/2016,Great Falls,Montana,46,10.7
0.18,10/23/2016,Havre,Montana,45,5.1
0.13,10/23/2016,Helena,Montana,47,3.64
0.54,10/23/2016,Kalispell,Montana,41,3.35
0.27,10/23/2016,Miles City,Montana,48,3.87
0.67,10/23/2016,Missoula,Montana,44,1.68
0,10/23/2016,Grand Island,Nebraska,56,7.3
0.27,10/23/2016,Lincoln,Nebraska,58,7.05
0,10/23/2016,Norfolk,Nebraska,53,5.85
0.08,10/23/2016,North Platte,Nebraska,54,4.65
0.19,10/23/2016,Omaha,Nebraska,58,7.37
0.18,10/23/2016,Scottsbluff,Nebraska,50,5.62
0.01,10/23/2016,Sidney,Nebraska,50,7.87
0.54,10/23/2016,Valentine,Nebraska,54,4.35
0,10/23/2016,Ely,Nevada,45,6.9
0.05,10/23/2016,Eureka,Nevada,46,4.72
0.01,10/23/2016,Las Vegas,Nevada,72,4.2
0.12,10/23/2016,Mercury,Nevada,65,5.78
0.03,10/23/2016,Reno,Nevada,52,3.08
0,10/23/2016,Winnemucca,Nevada,46,3.31
3.16,10/23/2016,Concord,New Hampshire,56,4.37
0,10/23/2016,Mt. Washington,New Hampshire,60,39.62
0.64,10/23/2016,Atlantic City,New Jersey,65,7.42
0.77,10/23/2016,Newark,New Jersey,65,8
0,10/23/2016,Albuquerque,New Mexico,62,3.75
0,10/23/2016,Clayton,New Mexico,58,8.5
0,10/23/2016,Roswell,New Mexico,63,3.7
1.8,10/23/2016,Albany,New York,57,7.55
3.78,10/23/2016,Binghamton,New York,54,8.87
2.85,10/23/2016,Buffalo,New York,56,10.2
1.72,10/23/2016,Glens Falls,New York,56,4.07
0.31,10/23/2016,Islip,New York,64,9.35
2.12,10/23/2016,New York,New York,67,8.98
3.93,10/23/2016,Rochester,New York,58,8.33
4.93,10/23/2016,Syracuse,New York,55,8.68
0.01,10/23/2016,Asheville,North Carolina,60,5.51
0,10/23/2016,Cape Hatteras,North Carolina,68,5.98
0,10/23/2016,Charlotte,North Carolina,65,4.62
0,10/23/2016,Greensboro,North Carolina,65,7.14
0,10/23/2016,Hickory,North Carolina,65,4.54
0,10/23/2016,Raleigh/Durham,North Carolina,66,5.12
0.1,10/23/2016,Wilmington,North Carolina,67,4.28
0.05,10/23/2016,Bismarck,North Dakota,46,4.77
0.01,10/23/2016,Dickinson,North Dakota,43,5.88
0.27,10/23/2016,Fargo,North Dakota,45,6.8
0,10/23/2016,Grand Forks,North Dakota,44,6.67
0,10/23/2016,Williston,North Dakota,45,4.62
3.04,10/23/2016,Akron,Ohio,59,10.17
1.94,10/23/2016,Cleveland,Ohio,61,11.28
1.67,10/23/2016,Columbus,Ohio,62,8.78
1.57,10/23/2016,Dayton,Ohio,61,11.52
2.47,10/23/2016,Mansfield,Ohio,59,11.01
1.22,10/23/2016,Toledo,Ohio,58,8.84
5.05,10/23/2016,Youngstown/Warren,Ohio,58,8.98
0,10/23/2016,Gage,Oklahoma,64,10.18
0,10/23/2016,Oklahoma City,Oklahoma,67,10.47
0,10/23/2016,Ponca City,Oklahoma,66,7.68
0.4,10/23/2016,Tulsa,Oklahoma,68,8.6
2,10/23/2016,Astoria,Oregon,55,5.91
0.12,10/23/2016,Burns,Oregon,43,2.78
2.49,10/23/2016,Eugene,Oregon,54,5.44
0.48,10/23/2016,Medford,Oregon,52,1.12
0.31,10/23/2016,Pendleton,Oregon,52,5.24
1.57,10/23/2016,Portland,Oregon,56,5.31
0.1,10/23/2016,Redmond,Oregon,47,3.54
1.93,10/23/2016,Salem,Oregon,54,4.95
0,10/23/2016,Allentown,Pennsylvania,60,6.17
2.77,10/23/2016,Erie,Pennsylvania,60,11.12
0.05,10/23/2016,Harrisburg,Pennsylvania,65,6.32
0.19,10/23/2016,Philadelphia,Pennsylvania,67,7.65
2.9,10/23/2016,Pittsburgh,Pennsylvania,61,8.14
0.56,10/23/2016,Wilkes-Barre/Scranton,Pennsylvania,60,4.95
0.45,10/23/2016,Williamsport,Pennsylvania,62,5.37
0.35,10/23/2016,San Juan,Puerto Rico,84,4.11
0.9,10/23/2016,Providence,Rhode Island,63,6.95
0,10/23/2016,Anderson,South Carolina,66,4.15
0,10/23/2016,Charleston,South Carolina,69,3.8
0,10/23/2016,Columbia,South Carolina,68,3.62
0,10/23/2016,Greer,South Carolina,67,5.05
0.02,10/23/2016,Aberdeen,South Dakota,46,6.01
0.2,10/23/2016,Huron,South Dakota,49,6.74
0.25,10/23/2016,Pierre,South Dakota,52,5.15
0.26,10/23/2016,Rapid City,South Dakota,49,4.92
0.02,10/23/2016,Sioux Falls,South Dakota,50,6.24
0.47,10/23/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,61,3.82
0.08,10/23/2016,Chattanooga,Tennessee,67,4.52
0.17,10/23/2016,Clarksville,Tennessee,65,6.78
0.27,10/23/2016,Crossville,Tennessee,61,4.68
0.14,10/23/2016,Knoxville,Tennessee,66,4.97
0.03,10/23/2016,Memphis,Tennessee,68,6.65
0.36,10/23/2016,Nashville,Tennessee,66,6.14
0.04,10/23/2016,Oak Ridge,Tennessee,65,1.21
0,10/23/2016,Abilene,Texas,70,9.34
0,10/23/2016,Amarillo,Texas,63,9.94
0.01,10/23/2016,Austin/Bergstrom,Texas,72,7.9
0,10/23/2016,Austin/City,Texas,75,2.2
0.1,10/23/2016,Beaumont/Port Arthur,Texas,72,5.74
0.84,10/23/2016,Brownsville,Texas,79,7.14
0,10/23/2016,Childress,Texas,67,8.7
0,10/23/2016,College Station,Texas,73,7.55
0.81,10/23/2016,Corpus Christi,Texas,77,8.87
0,10/23/2016,Dalhart,Texas,59,8.74
0.37,10/23/2016,Dallas,Texas,75,9.52
0.31,10/23/2016,Dallas-Fort Worth,Texas,73,10.9
0.01,10/23/2016,Del Rio,Texas,74,7.44
0,10/23/2016,El Paso,Texas,69,3.64
0.77,10/23/2016,Fort Worth,Texas,73,9.97
1.48,10/23/2016,Galveston,Texas,76,9.72
0.1,10/23/2016,Houston,Texas,74,5.88
0,10/23/2016,Lubbock,Texas,66,9.37
0,10/23/2016,Midland,Texas,70,8.6
0,10/23/2016,San Angelo,Texas,70,8.67
0.11,10/23/2016,San Antonio,Texas,73,7.25
0.04,10/23/2016,Victoria,Texas,73,7.71
0.04,10/23/2016,Waco,Texas,71,10.04
0.29,10/23/2016,Wichita Falls,Texas,67,8.3
0.36,10/23/2016,Salt Lake City,Utah,52,2.07
0.12,10/23/2016,Blacksburg,VA,65,7.02
1.69,10/23/2016,Burlington,Vermont,54,7.38
0,10/23/2016,Lynchburg,Virginia,64,3.67
0.08,10/23/2016,Norfolk,Virginia,68,7.27
0.01,10/23/2016,Richmond,Virginia,66,6.37
0.12,10/23/2016,Roanoke,Virginia,65,7.02
0.22,10/23/2016,Wallops Island,Virginia,67,7.72
0.28,10/23/2016,Washington,Virginia,68,7.52
1.14,10/23/2016,Deer Park,Washington,45,3.97
0.08,10/23/2016,Ephrata,Washington,47,4.92
2.49,10/23/2016,Olympia,Washington,51,3.7
3.4,10/23/2016,Quillayute,Washington,52,3.72
1.85,10/23/2016,Seattle,Washington,54,5.51
0.89,10/23/2016,Spokane,Washington,47,6.35
0.03,10/23/2016,Yakima,Washington,51,2.58
1.41,10/23/2016,Beckley,West Virginia,59,6.47
2.62,10/23/2016,Charleston,West Virginia,63,5.01
1.23,10/23/2016,Elkins,West Virginia,58,4.24
2.16,10/23/2016,Huntington,West Virginia,65,5.67
0.04,10/23/2016,Green Bay,Wisconsin,52,6.24
0.03,10/23/2016,La Crosse,Wisconsin,56,4.97
0,10/23/2016,Madison,Wisconsin,54,5.38
0,10/23/2016,Milwaukee,Wisconsin,57,7.8
0.09,10/23/2016,Casper,Wyoming,46,10.24
0.15,10/23/2016,Cheyenne,Wyoming,47,10.67
0.4,10/23/2016,Lander,Wyoming,45,3.14
0.23,10/23/2016,Rawlins,Wyoming,43,11.37
0.12,10/23/2016,Sheridan,Wyoming,46,3.15
0,10/30/2016,Birmingham,Alabama,70,2.41
0,10/30/2016,Huntsville,Alabama,69,2
0,10/30/2016,Mobile,Alabama,70,2.71
0,10/30/2016,Montgomery,Alabama,70,2.15
0.15,10/30/2016,Anchorage,Alaska,30,2.2
0.08,10/30/2016,Annette,Alaska,49,2.71
0.37,10/30/2016,Bethel,Alaska,34,9.87
0.17,10/30/2016,Bettles,Alaska,16,4.2
2.58,10/30/2016,Cold Bay,Alaska,44,14.94
0.55,10/30/2016,Cordova,Alaska,35,0.84
0,10/30/2016,Delta Junction/Ft Greely,Alaska,20,19.3
0,10/30/2016,Fairbanks,Alaska,17,1.51
0.02,10/30/2016,Gulkana,Alaska,8,1.08
0,10/30/2016,Gustavus,Alaska,60,1.91
0.24,10/30/2016,Homer,Alaska,41,2.62
0.75,10/30/2016,Iliamna,Alaska,38,7.22
0.09,10/30/2016,Juneau,Alaska,37,1.41
0.07,10/30/2016,Kenai,Alaska,31,5.07
0.17,10/30/2016,Ketchikan,Alaska,45,3.74
0.45,10/30/2016,King Salmon,Alaska,37,7.18
1.22,10/30/2016,Kodiak,Alaska,41,7.78
0.2,10/30/2016,Kotzebue,Alaska,31,23.71
0.33,10/30/2016,Mc Grath,Alaska,22,0.68
1.21,10/30/2016,Nome,Alaska,38,18.38
0,10/30/2016,Northway,Alaska,7,1.8
0,10/30/2016,Palmer,Alaska,28,4.32
0,10/30/2016,Petersburg,Alaska,60,1.3
0,10/30/2016,Puntilla Lake,Alaska,60,0
0,10/30/2016,Shemya,Alaska,60,13.9
0.01,10/30/2016,Sitka,Alaska,47,2.45
0,10/30/2016,Skagway,Alaska,43,9.55
2.42,10/30/2016,St Paul Island,Alaska,43,19.52
0.01,10/30/2016,Talkeetna,Alaska,29,4.04
0,10/30/2016,Tanana,Alaska,16,5.64
0.1,10/30/2016,Utqiagvik (Barrow),Alaska,25,11.1
0,10/30/2016,Wrangell,Alaska,60,2.22
0.03,10/30/2016,Yakutat,Alaska,40,1.45
0,10/30/2016,Douglas Bisbee,Arizona,68,2.38
0.5,10/30/2016,Kingman,Arizona,68,5.02
0,10/30/2016,Phoenix,Arizona,82,1.75
0,10/30/2016,Tucson,Arizona,78,4.01
0.13,10/30/2016,Winslow,Arizona,63,4.37
0.01,10/30/2016,Fort Smith,Arkansas,70,2.57
0,10/30/2016,Harrison,Arkansas,66,3.55
0,10/30/2016,North Little Rock,Arkansas,70,0
0.19,10/30/2016,Bakersfield,California,69,3.15
0.09,10/30/2016,Bishop,California,57,5.42
0.13,10/30/2016,China Lake,California,65,8.1
1.37,10/30/2016,Concord,California,64,4.67
3.95,10/30/2016,Eureka,California,58,0
0.64,10/30/2016,Fresno,California,66,3.22
0.93,10/30/2016,Hayward,California,65,7.9
0.11,10/30/2016,Long Beach,California,69,3.25
0.08,10/30/2016,Los Angeles,California,67,5.71
